zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
Al,Ag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al,Sb,0.005042016806722689,0.0008403361344537816,0.0,0.008403361344537815,0.0,0.0,0.0025210084033613447,0.008403361344537815,0.0016806722689075631,0.0,0.0016806722689075631,0.0008403361344537816,0.0,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0016806722689075631,0.0033613445378151263,0.0,0.0025210084033613447,0.0008403361344537816,0.0008403361344537816,0.0,0.0,0.008403361344537815,0.0,0.0008403361344537816,0.0,0.0,0.0
Al,Ba,0.046218487394957986,0.0,0.0058823529411764705,0.052100840336134456,0.010084033613445379,0.020168067226890758,0.015126050420168067,0.05378151260504202,0.03361344537815126,0.010924369747899159,0.0033613445378151263,0.0025210084033613447,0.018487394957983194,0.023529411764705882,0.004201680672268907,0.0016806722689075631,0.005042016806722689,0.012605042016806723,0.0,0.0008403361344537816,0.0,0.0025210084033613447,0.0,0.0,0.0,0.05378151260504202,0.0,0.0,0.0,0.0
Al,Pb,0.02689075630252101,0.0,0.0033613445378151263,0.029411764705882353,0.0033613445378151263,0.0016806722689075631,0.0016806722689075631,0.031092436974789917,0.010924369747899159,0.0067226890756302525,0.007563025210084034,0.0033613445378151263,0.0008403361344537816,0.009243697478991597,0.0,0.0008403361344537816,0.0016806722689075631,0.007563025210084034,0.0,0.0058823529411764705,0.0,0.0033613445378151263,0.0,0.0,0.0008403361344537816,0.0,0.031092436974789917,0.0,0.0008403361344537816,0.0
Al,Bi,0.0008403361344537816,0.0,0.0,0.0008403361344537816,0.0,0.0,0.0,0.0008403361344537816,0.0,0.0008403361344537816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008403361344537816,0.0,0.0
Al,U,0.019327731092436976,0.0008403361344537816,0.0008403361344537816,0.019327731092436976,0.004201680672268907,0.0008403361344537816,0.0008403361344537816,0.019327731092436976,0.0008403361344537816,0.011764705882352941,0.004201680672268907,0.0,0.0,0.0008403361344537816,0.0,0.0016806722689075631,0.0,0.0016806722689075631,0.0,0.0,0.0,0.0025210084033613447,0.0,0.0,0.0,0.0,0.0008403361344537816,0.0,0.019327731092436976,0.0008403361344537816
Al,REE,0.04789915966386555,0.0058823529411764705,0.004201680672268907,0.058823529411764705,0.010084033613445379,0.0016806722689075631,0.009243697478991597,0.058823529411764705,0.04201680672268908,0.005042016806722689,0.005042016806722689,0.0,0.0,0.03613445378151261,0.005042016806722689,0.0025210084033613447,0.010084033613445379,0.021848739495798318,0.0,0.0,0.0,0.0033613445378151263,0.0,0.0,0.0,0.0,0.0,0.0,0.0008403361344537816,0.058823529411764705
Si,H,0.6538695917123705,0.050578915295551495,0.029859841560024376,0.6526508226691042,0.07434491163924437,0.263254113345521,0.13589274832419257,0.28762949421084705,0.6538695917123705,0.010968921389396709,0.026203534430225474,0.03717245581962218,0.13772090188909203,0.3028641072516758,0.08957952468007313,0.018281535648994516,0.14198659354052406,0.1712370505789153,0.004875076173065204,0.018890920170627667,0.02254722730042657,0.01157830591102986,0.0006093845216331506,0.0,0.0018281535648994515,0.0591102985984156,0.020719073735527116,0.0006093845216331506,0.012797074954296161,0.06337599024984765
Si,B,0.050578915295551495,0.07739183424741011,0.002437538086532602,0.07678244972577697,0.015843997562461912,0.026203534430225474,0.021328458257160267,0.04143814747105423,0.07739183424741011,0.0018281535648994515,0.0018281535648994515,0.005484460694698354,0.006703229737964655,0.031078610603290677,0.005484460694698354,0.002437538086532602,0.009750152346130409,0.018890920170627667,0.0,0.0,0.0,0.0018281535648994515,0.0,0.0,0.0,0.009140767824497258,0.0030469226081657527,0.0,0.0006093845216331506,0.014015843997562462
Si,C,0.029859841560024376,0.002437538086532602,0.04143814747105423,0.04082876294942109,0.0042656916514320535,0.015234613040828763,0.003656307129798903,0.012797074954296161,0.04143814747105423,0.003656307129798903,0.006703229737964655,0.004875076173065204,0.0042656916514320535,0.02315661182205972,0.002437538086532602,0.001218769043266301,0.003656307129798903,0.006093845216331505,0.0,0.001218769043266301,0.0,0.0,0.0,0.0,0.0,0.004875076173065204,0.004875076173065204,0.0,0.001218769043266301,0.009750152346130409
Si,O,0.6526508226691042,0.07678244972577697,0.04082876294942109,0.9829372333942717,0.13589274832419257,0.36867763558805605,0.2041438147471054,0.38513101767215113,0.9829372333942717,0.02437538086532602,0.04143814747105423,0.0578915295551493,0.19744058500914077,0.44789762340036565,0.14625228519195613,0.028031687995124923,0.18647166361974407,0.25533211456429006,0.005484460694698354,0.024984765386959172,0.03290676416819013,0.017062766605728214,0.0006093845216331506,0.0,0.004875076173065204,0.09201706276660573,0.032297379646556976,0.0018281535648994515,0.014015843997562462,0.10968921389396709
Si,F,0.07434491163924437,0.015843997562461912,0.0042656916514320535,0.13589274832419257,0.14015843997562463,0.07678244972577697,0.031687995124923825,0.03656307129798903,0.14015843997562463,0.009750152346130409,0.004875076173065204,0.005484460694698354,0.039609993906154786,0.07312614259597806,0.04143814747105423,0.001218769043266301,0.02437538086532602,0.03656307129798903,0.0,0.0,0.001218769043266301,0.0018281535648994515,0.0,0.0,0.0,0.02376599634369287,0.002437538086532602,0.0,0.0,0.025594149908592323
Si,Na,0.263254113345521,0.026203534430225474,0.015234613040828763,0.36867763558805605,0.07678244972577697,0.3705057891529555,0.07068860450944546,0.14137720901889092,0.3705057891529555,0.01157830591102986,0.021328458257160267,0.028641072516758074,0.11273613650213285,0.1675807434491164,0.09140767824497258,0.006093845216331505,0.07190737355271176,0.09567336989640463,0.0,0.002437538086532602,0.008531383302864107,0.002437538086532602,0.0,0.0,0.0,0.03595368677635588,0.0,0.0,0.0018281535648994515,0.032297379646556976
Si,Mg,0.13589274832419257,0.021328458257160267,0.003656307129798903,0.2041438147471054,0.031687995124923825,0.07068860450944546,0.2041438147471054,0.10907982937233394,0.2041438147471054,0.002437538086532602,0.001218769043266301,0.006703229737964655,0.039609993906154786,0.08348567946374162,0.019500304692260818,0.006703229737964655,0.032297379646556976,0.07982937233394272,0.0018281535648994515,0.0018281535648994515,0.007312614259597806,0.004875076173065204,0.0,0.0,0.001218769043266301,0.012797074954296161,0.003656307129798903,0.0,0.001218769043266301,0.01218769043266301
Si,Al,0.28762949421084705,0.04143814747105423,0.012797074954296161,0.38513101767215113,0.03656307129798903,0.14137720901889092,0.10907982937233394,0.38513101767215113,0.38513101767215113,0.006093845216331505,0.025594149908592323,0.02254722730042657,0.09506398537477148,0.19926873857404023,0.017672151127361365,0.009750152346130409,0.04082876294942109,0.09932967702620353,0.0018281535648994515,0.006093845216331505,0.007921998781230956,0.0042656916514320535,0.0006093845216331506,0.0,0.001218769043266301,0.02437538086532602,0.007921998781230956,0.0,0.0006093845216331506,0.030469226081657527
Si,Si,0.6538695917123705,0.07739183424741011,0.04143814747105423,0.9829372333942717,0.14015843997562463,0.3705057891529555,0.2041438147471054,0.38513101767215113,1.0,0.025594149908592323,0.04143814747105423,0.0578915295551493,0.19987812309567338,0.44789762340036565,0.14990859232175502,0.028031687995124923,0.18769043266301036,0.26142595978062155,0.007312614259597806,0.024984765386959172,0.03290676416819013,0.017062766605728214,0.0006093845216331506,0.0,0.004875076173065204,0.09201706276660573,0.032297379646556976,0.0018281535648994515,0.014015843997562462,0.10968921389396709
