zaxis,yaxis,H,Na,K,Mg,Ca,Ba,Ti,V,Mn,Fe,Ni,Cu,Ag,Zn,B,Al,C,Si,Pb,REE,U,F,Cl,O,S,Se,P,As,Sb,Bi
Pb,Pb,0.384615385,0.023076923,0.021153846,0.015384615,0.053846154,0.007692308,0.019230769,0.042307692,0.065384615,0.144230769,0.009615385,0.240384615,0.115384615,0.05,0.011538462,0.057692308,0.053846154,0.084615385,1,0.021153846,0.059615385,0.036538462,0.173076923,0.603846154,0.444230769,0.046153846,0.055769231,0.201923077,0.171153846,0.165384615
Pb,REE,0.011538462,0.005769231,0.001923077,0,0.005769231,0.001923077,0.011538462,0.001923077,0.009615385,0.011538462,0,0.003846154,0,0.005769231,0.001923077,0,0.003846154,0.001923077,0.021153846,0.021153846,0.007692308,0.005769231,0,0.021153846,0,0,0,0.001923077,0,0
Pb,U,0.05,0.005769231,0.001923077,0.001923077,0.003846154,0.001923077,0.007692308,0.003846154,0.003846154,0.009615385,0,0.001923077,0,0.001923077,0,0.001923077,0.001923077,0.001923077,0.059615385,0.007692308,0.059615385,0.001923077,0,0.059615385,0,0.001923077,0.013461538,0.005769231,0,0.003846154
Pb,F,0.011538462,0.003846154,0.001923077,0.001923077,0.009615385,0.001923077,0.001923077,0,0.001923077,0.001923077,0,0,0.001923077,0.003846154,0.005769231,0.005769231,0.001923077,0.007692308,0.036538462,0.005769231,0.001923077,0.036538462,0.011538462,0.026923077,0.003846154,0,0.001923077,0,0,0
Pb,Cl,0.075,0.005769231,0.009615385,0.003846154,0.009615385,0.001923077,0,0.007692308,0.005769231,0.009615385,0,0.038461538,0.007692308,0.003846154,0.005769231,0.005769231,0.011538462,0.015384615,0.173076923,0,0,0.011538462,0.173076923,0.144230769,0.032692308,0.007692308,0.003846154,0.030769231,0.017307692,0.005769231
Pb,O,0.382692308,0.023076923,0.015384615,0.015384615,0.051923077,0.005769231,0.019230769,0.042307692,0.059615385,0.109615385,0.001923077,0.123076923,0.007692308,0.05,0.011538462,0.055769231,0.053846154,0.084615385,0.603846154,0.021153846,0.059615385,0.026923077,0.144230769,0.603846154,0.113461538,0.021153846,0.055769231,0.105769231,0.030769231,0.011538462
Pb,S,0.076923077,0.003846154,0.005769231,0.001923077,0.003846154,0.001923077,0,0,0.011538462,0.046153846,0.007692308,0.146153846,0.101923077,0.007692308,0,0.015384615,0.015384615,0.013461538,0.444230769,0,0,0.003846154,0.032692308,0.113461538,0.444230769,0.019230769,0.005769231,0.103846154,0.153846154,0.138461538
Pb,Se,0.009615385,0,0.001923077,0,0,0,0,0,0,0,0,0.023076923,0.003846154,0.001923077,0,0,0,0,0.046153846,0,0.001923077,0,0.007692308,0.021153846,0.019230769,0.046153846,0,0,0,0.025
Pb,P,0.048076923,0.001923077,0,0,0.007692308,0,0,0.003846154,0,0.017307692,0,0.007692308,0,0.001923077,0,0.013461538,0,0,0.055769231,0,0.013461538,0.001923077,0.003846154,0.055769231,0.005769231,0,0.055769231,0,0,0.003846154
Pb,As,0.078846154,0.005769231,0.001923077,0.001923077,0.005769231,0,0.001923077,0.001923077,0.009615385,0.025,0.001923077,0.034615385,0.026923077,0.019230769,0,0.005769231,0,0.001923077,0.201923077,0.001923077,0.005769231,0,0.030769231,0.105769231,0.103846154,0,0,0.201923077,0.05,0.009615385
Pb,Sb,0.007692308,0,0.001923077,0,0.001923077,0,0,0,0.005769231,0.013461538,0,0.040384615,0.053846154,0.001923077,0,0.001923077,0,0,0.171153846,0,0,0,0.017307692,0.030769231,0.153846154,0,0,0.05,0.171153846,0.021153846
Pb,Bi,0.009615385,0,0,0,0,0,0,0.001923077,0,0.015384615,0.001923077,0.076923077,0.046153846,0,0,0,0,0,0.165384615,0,0.003846154,0,0.005769231,0.011538462,0.138461538,0.025,0.003846154,0.009615385,0.021153846,0.165384615
REE,H,0.570175439,0.152046784,0.023391813,0.023391813,0.245614035,0.032163743,0.128654971,0.020467836,0.084795322,0.122807018,0,0.029239766,0,0.011695906,0.040935673,0.143274854,0.14619883,0.277777778,0.01754386,0.570175439,0.055555556,0.102339181,0.020467836,0.570175439,0.023391813,0,0.070175439,0.035087719,0,0
REE,Na,0.152046784,0.295321637,0.020467836,0.002923977,0.152046784,0.046783626,0.076023392,0,0.055555556,0.058479532,0,0.002923977,0,0.011695906,0.020467836,0.005847953,0.093567251,0.160818713,0.00877193,0.295321637,0.00877193,0.119883041,0.023391813,0.283625731,0.00877193,0,0.052631579,0.005847953,0,0
REE,K,0.023391813,0.020467836,0.035087719,0,0.023391813,0.00877193,0.002923977,0,0.002923977,0,0,0,0,0,0.002923977,0,0.005847953,0.032163743,0.002923977,0.035087719,0,0.00877193,0,0.035087719,0,0,0,0,0,0
REE,Mg,0.023391813,0.002923977,0,0.052631579,0.040935673,0,0.01754386,0,0.002923977,0.020467836,0,0,0,0,0,0.026315789,0.002923977,0.038011696,0,0.052631579,0,0.014619883,0,0.052631579,0,0,0.002923977,0,0,0
REE,Ca,0.245614035,0.152046784,0.023391813,0.040935673,0.397660819,0.023391813,0.081871345,0.002923977,0.046783626,0.090643275,0,0.005847953,0,0,0.046783626,0.099415205,0.099415205,0.228070175,0.00877193,0.397660819,0.023391813,0.134502924,0.014619883,0.388888889,0.00877193,0,0.043859649,0.014619883,0,0
REE,Ba,0.032163743,0.046783626,0.00877193,0,0.023391813,0.073099415,0.023391813,0,0.002923977,0.011695906,0,0,0,0,0.011695906,0,0.035087719,0.032163743,0.002923977,0.073099415,0.002923977,0.043859649,0.005847953,0.073099415,0.002923977,0,0.00877193,0,0,0
REE,Ti,0.128654971,0.076023392,0.002923977,0.01754386,0.081871345,0.023391813,0.213450292,0.014619883,0.035087719,0.102339181,0,0,0,0.011695906,0.00877193,0.020467836,0.00877193,0.111111111,0.01754386,0.213450292,0.038011696,0.046783626,0.002923977,0.213450292,0,0,0.00877193,0.005847953,0,0
REE,V,0.020467836,0,0,0,0.002923977,0,0.014619883,0.032163743,0.011695906,0.01754386,0,0,0,0.002923977,0,0.005847953,0,0.005847953,0.002923977,0.032163743,0.014619883,0.005847953,0,0.032163743,0,0,0,0,0,0
REE,Mn,0.084795322,0.055555556,0.002923977,0.002923977,0.046783626,0.002923977,0.035087719,0.011695906,0.116959064,0.061403509,0,0.002923977,0,0.00877193,0.005847953,0.026315789,0.011695906,0.081871345,0.014619883,0.116959064,0.011695906,0.023391813,0.01754386,0.116959064,0.002923977,0,0.005847953,0.00877193,0,0
REE,Fe,0.122807018,0.058479532,0,0.020467836,0.090643275,0.011695906,0.102339181,0.01754386,0.061403509,0.213450292,0,0.002923977,0,0.011695906,0.01754386,0.052631579,0.002923977,0.143274854,0.01754386,0.213450292,0.038011696,0.040935673,0.011695906,0.213450292,0,0,0.011695906,0.014619883,0,0
REE,Ni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REE,Cu,0.029239766,0.002923977,0,0,0.005847953,0,0,0,0.002923977,0.002923977,0,0.035087719,0,0,0,0,0.011695906,0.002923977,0.005847953,0.035087719,0.002923977,0,0.002923977,0.035087719,0,0,0.005847953,0.014619883,0,0
REE,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REE,Zn,0.011695906,0.011695906,0,0,0,0,0.011695906,0.002923977,0.00877193,0.011695906,0,0,0,0.01754386,0,0,0,0.005847953,0.00877193,0.01754386,0.002923977,0.005847953,0,0.01754386,0,0,0,0,0,0
REE,B,0.040935673,0.020467836,0.002923977,0,0.046783626,0.011695906,0.00877193,0,0.005847953,0.01754386,0,0,0,0,0.073099415,0.020467836,0.002923977,0.064327485,0.002923977,0.073099415,0,0.029239766,0,0.073099415,0,0,0.011695906,0.005847953,0,0
REE,Al,0.143274854,0.005847953,0,0.026315789,0.099415205,0,0.020467836,0.005847953,0.026315789,0.052631579,0,0,0,0,0.020467836,0.169590643,0.011695906,0.119883041,0,0.169590643,0,0.035087719,0,0.169590643,0.014619883,0,0.01754386,0.011695906,0,0
REE,C,0.14619883,0.093567251,0.005847953,0.002923977,0.099415205,0.035087719,0.00877193,0,0.011695906,0.002923977,0,0.011695906,0,0,0.002923977,0.011695906,0.251461988,0.038011696,0.005847953,0.251461988,0.01754386,0.073099415,0.00877193,0.251461988,0.01754386,0,0.014619883,0,0,0
REE,Si,0.277777778,0.160818713,0.032163743,0.038011696,0.228070175,0.032163743,0.111111111,0.005847953,0.081871345,0.143274854,0,0.002923977,0,0.005847953,0.064327485,0.119883041,0.038011696,0.447368421,0.002923977,0.447368421,0.002923977,0.116959064,0.014619883,0.447368421,0.002923977,0,0.029239766,0.00877193,0,0
REE,Pb,0.01754386,0.00877193,0.002923977,0,0.00877193,0.002923977,0.01754386,0.002923977,0.014619883,0.01754386,0,0.005847953,0,0.00877193,0.002923977,0,0.005847953,0.002923977,0.032163743,0.032163743,0.011695906,0.00877193,0,0.032163743,0,0,0,0.002923977,0,0
REE,REE,0.570175439,0.295321637,0.035087719,0.052631579,0.397660819,0.073099415,0.213450292,0.032163743,0.116959064,0.213450292,0,0.035087719,0,0.01754386,0.073099415,0.169590643,0.251461988,0.447368421,0.032163743,1,0.078947368,0.254385965,0.026315789,0.976608187,0.029239766,0,0.128654971,0.052631579,0,0
REE,U,0.055555556,0.00877193,0,0,0.023391813,0.002923977,0.038011696,0.014619883,0.011695906,0.038011696,0,0.002923977,0,0.002923977,0,0,0.01754386,0.002923977,0.011695906,0.078947368,0.078947368,0.00877193,0,0.078947368,0.002923977,0,0.00877193,0.002923977,0,0
REE,F,0.102339181,0.119883041,0.00877193,0.014619883,0.134502924,0.043859649,0.046783626,0.005847953,0.023391813,0.040935673,0,0,0,0.005847953,0.029239766,0.035087719,0.073099415,0.116959064,0.00877193,0.254385965,0.00877193,0.254385965,0.011695906,0.233918129,0.014619883,0,0.035087719,0.005847953,0,0
REE,Cl,0.020467836,0.023391813,0,0,0.014619883,0.005847953,0.002923977,0,0.01754386,0.011695906,0,0.002923977,0,0,0,0,0.00877193,0.014619883,0,0.026315789,0,0.011695906,0.026315789,0.026315789,0.005847953,0,0.002923977,0,0,0
REE,O,0.570175439,0.283625731,0.035087719,0.052631579,0.388888889,0.073099415,0.213450292,0.032163743,0.116959064,0.213450292,0,0.035087719,0,0.01754386,0.073099415,0.169590643,0.251461988,0.447368421,0.032163743,0.976608187,0.078947368,0.233918129,0.026315789,0.976608187,0.029239766,0,0.128654971,0.052631579,0,0
REE,S,0.023391813,0.00877193,0,0,0.00877193,0.002923977,0,0,0.002923977,0,0,0,0,0,0,0.014619883,0.01754386,0.002923977,0,0.029239766,0.002923977,0.014619883,0.005847953,0.029239766,0.029239766,0,0.002923977,0,0,0
REE,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REE,P,0.070175439,0.052631579,0,0.002923977,0.043859649,0.00877193,0.00877193,0,0.005847953,0.011695906,0,0.005847953,0,0,0.011695906,0.01754386,0.014619883,0.029239766,0,0.128654971,0.00877193,0.035087719,0.002923977,0.128654971,0.002923977,0,0.128654971,0,0,0
REE,As,0.035087719,0.005847953,0,0,0.014619883,0,0.005847953,0,0.00877193,0.014619883,0,0.014619883,0,0,0.005847953,0.011695906,0,0.00877193,0.002923977,0.052631579,0.002923977,0.005847953,0,0.052631579,0,0,0,0.052631579,0,0
REE,Sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REE,Bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U,H,0.900383142,0.099616858,0.072796935,0.072796935,0.199233716,0.053639847,0.049808429,0.072796935,0.019157088,0.076628352,0.01532567,0.0651341,0,0.01532567,0,0.068965517,0.111111111,0.072796935,0.099616858,0.072796935,0.900383142,0.026819923,0.003831418,0.900383142,0.134099617,0.026819923,0.199233716,0.130268199,0,0.022988506
U,Na,0.099616858,0.118773946,0.01532567,0.003831418,0.042145594,0.011494253,0.007662835,0.003831418,0.003831418,0.007662835,0,0,0,0,0,0.003831418,0.022988506,0.011494253,0.011494253,0.011494253,0.118773946,0.011494253,0.003831418,0.118773946,0.042145594,0.003831418,0.007662835,0.003831418,0,0
U,K,0.072796935,0.01532567,0.08045977,0.003831418,0.026819923,0.003831418,0,0.007662835,0,0,0,0,0,0,0,0,0.011494253,0.011494253,0.003831418,0,0.08045977,0,0,0.08045977,0.019157088,0,0.011494253,0.007662835,0,0
U,Mg,0.072796935,0.003831418,0.003831418,0.072796935,0.011494253,0,0,0,0,0.003831418,0,0,0,0,0,0,0.01532567,0.011494253,0.003831418,0,0.072796935,0.003831418,0,0.072796935,0.01532567,0,0.007662835,0.01532567,0,0
U,Ca,0.199233716,0.042145594,0.026819923,0.011494253,0.229885057,0.01532567,0.022988506,0.011494253,0,0.019157088,0,0.007662835,0,0.003831418,0,0,0.068965517,0.026819923,0.007662835,0.030651341,0.229885057,0.01532567,0,0.229885057,0.011494253,0.003831418,0.038314176,0.01532567,0,0
U,Ba,0.053639847,0.011494253,0.003831418,0,0.01532567,0.053639847,0,0.003831418,0,0,0,0,0,0,0,0,0.003831418,0.003831418,0.003831418,0.003831418,0.053639847,0,0,0.053639847,0,0.003831418,0.011494253,0.007662835,0,0
U,Ti,0.049808429,0.007662835,0,0,0.022988506,0,0.072796935,0.019157088,0.01532567,0.042145594,0,0,0,0.003831418,0,0,0,0,0.01532567,0.049808429,0.072796935,0.007662835,0,0.072796935,0,0,0,0.003831418,0,0
U,V,0.072796935,0.003831418,0.007662835,0,0.011494253,0.003831418,0.019157088,0.072796935,0.01532567,0.019157088,0,0.003831418,0,0.003831418,0,0.007662835,0,0,0.007662835,0.019157088,0.072796935,0.007662835,0,0.072796935,0.003831418,0,0.003831418,0,0,0
U,Mn,0.019157088,0.003831418,0,0,0,0,0.01532567,0.01532567,0.022988506,0.01532567,0,0,0,0.003831418,0,0,0,0,0.007662835,0.01532567,0.022988506,0,0,0.022988506,0,0,0.007662835,0,0,0
U,Fe,0.076628352,0.007662835,0,0.003831418,0.019157088,0,0.042145594,0.019157088,0.01532567,0.107279693,0,0,0,0.003831418,0,0.003831418,0,0,0.019157088,0.049808429,0.107279693,0.007662835,0,0.107279693,0.019157088,0,0.022988506,0.011494253,0,0
U,Ni,0.01532567,0,0,0,0,0,0,0,0,0,0.01532567,0,0,0,0,0,0,0,0,0,0.01532567,0,0,0.01532567,0.003831418,0,0,0.011494253,0,0
U,Cu,0.0651341,0,0,0,0.007662835,0,0,0.003831418,0,0,0,0.0651341,0,0,0,0,0.011494253,0.003831418,0.003831418,0.003831418,0.0651341,0,0,0.0651341,0.007662835,0.011494253,0.011494253,0.007662835,0,0
U,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U,Zn,0.01532567,0,0,0,0.003831418,0,0.003831418,0.003831418,0.003831418,0.003831418,0,0,0,0.01532567,0,0,0.003831418,0,0.003831418,0.003831418,0.01532567,0,0,0.01532567,0.003831418,0,0,0.003831418,0,0
U,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U,Al,0.068965517,0.003831418,0,0,0,0,0,0.007662835,0,0.003831418,0,0,0,0,0,0.068965517,0,0,0.003831418,0,0.068965517,0.011494253,0,0.068965517,0.007662835,0,0.049808429,0.007662835,0,0
U,C,0.111111111,0.022988506,0.011494253,0.01532567,0.068965517,0.003831418,0,0,0,0,0,0.011494253,0,0.003831418,0,0,0.122605364,0.003831418,0.003831418,0.022988506,0.122605364,0.007662835,0,0.122605364,0.007662835,0,0,0,0,0
U,Si,0.072796935,0.011494253,0.011494253,0.011494253,0.026819923,0.003831418,0,0,0,0,0,0.003831418,0,0,0,0,0.003831418,0.08045977,0.003831418,0.003831418,0.08045977,0,0,0.08045977,0,0,0,0,0,0
U,Pb,0.099616858,0.011494253,0.003831418,0.003831418,0.007662835,0.003831418,0.01532567,0.007662835,0.007662835,0.019157088,0,0.003831418,0,0.003831418,0,0.003831418,0.003831418,0.003831418,0.118773946,0.01532567,0.118773946,0.003831418,0,0.118773946,0,0.003831418,0.026819923,0.011494253,0,0.007662835
U,REE,0.072796935,0.011494253,0,0,0.030651341,0.003831418,0.049808429,0.019157088,0.01532567,0.049808429,0,0.003831418,0,0.003831418,0,0,0.022988506,0.003831418,0.01532567,0.103448276,0.103448276,0.011494253,0,0.103448276,0.003831418,0,0.011494253,0.003831418,0,0
U,U,0.900383142,0.118773946,0.08045977,0.072796935,0.229885057,0.053639847,0.072796935,0.072796935,0.022988506,0.107279693,0.01532567,0.0651341,0,0.01532567,0,0.068965517,0.122605364,0.08045977,0.118773946,0.103448276,1,0.034482759,0.003831418,1,0.134099617,0.026819923,0.199233716,0.134099617,0,0.022988506
U,F,0.026819923,0.011494253,0,0.003831418,0.01532567,0,0.007662835,0.007662835,0,0.007662835,0,0,0,0,0,0.011494253,0.007662835,0,0.003831418,0.011494253,0.034482759,0.034482759,0,0.034482759,0.003831418,0,0.003831418,0.007662835,0,0
U,Cl,0.003831418,0.003831418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003831418,0,0.003831418,0.003831418,0.003831418,0,0,0,0,0
U,O,0.900383142,0.118773946,0.08045977,0.072796935,0.229885057,0.053639847,0.072796935,0.072796935,0.022988506,0.107279693,0.01532567,0.0651341,0,0.01532567,0,0.068965517,0.122605364,0.08045977,0.118773946,0.103448276,1,0.034482759,0.003831418,1,0.134099617,0.026819923,0.199233716,0.134099617,0,0.022988506
U,S,0.134099617,0.042145594,0.019157088,0.01532567,0.011494253,0,0,0.003831418,0,0.019157088,0.003831418,0.007662835,0,0.003831418,0,0.007662835,0.007662835,0,0,0.003831418,0.134099617,0.003831418,0.003831418,0.134099617,0.134099617,0,0.011494253,0,0,0
U,Se,0.026819923,0.003831418,0,0,0.003831418,0.003831418,0,0,0,0,0,0.011494253,0,0,0,0,0,0,0.003831418,0,0.026819923,0,0,0.026819923,0,0.026819923,0,0,0,0
U,P,0.199233716,0.007662835,0.011494253,0.007662835,0.038314176,0.011494253,0,0.003831418,0.007662835,0.022988506,0,0.011494253,0,0,0,0.049808429,0,0,0.026819923,0.011494253,0.199233716,0.003831418,0,0.199233716,0.011494253,0,0.199233716,0,0,0.007662835
U,As,0.130268199,0.003831418,0.007662835,0.01532567,0.01532567,0.007662835,0.003831418,0,0,0.011494253,0.011494253,0.007662835,0,0.003831418,0,0.007662835,0,0,0.011494253,0.003831418,0.134099617,0.007662835,0,0.134099617,0,0,0,0.134099617,0,0.011494253
U,Sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U,Bi,0.022988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007662835,0,0.022988506,0,0,0.022988506,0,0,0.007662835,0.011494253,0,0.022988506
F,H,0.427848101,0.187341772,0.063291139,0.070886076,0.194936709,0.053164557,0.101265823,0.012658228,0.081012658,0.086075949,0,0.017721519,0,0.007594937,0.040506329,0.197468354,0.032911392,0.227848101,0.015189873,0.088607595,0.017721519,0.427848101,0.027848101,0.420253165,0.04556962,0,0.081012658,0.007594937,0.002531646,0
F,Na,0.187341772,0.465822785,0.065822785,0.078481013,0.237974684,0.065822785,0.139240506,0,0.081012658,0.106329114,0,0,0,0.007594937,0.037974684,0.121518987,0.040506329,0.283544304,0.005063291,0.103797468,0.007594937,0.465822785,0.030379747,0.417721519,0.027848101,0,0.073417722,0.015189873,0.002531646,0.002531646
F,K,0.063291139,0.065822785,0.149367089,0.035443038,0.065822785,0.020253165,0.030379747,0,0.030379747,0.030379747,0,0,0,0,0.010126582,0.040506329,0.002531646,0.126582278,0.002531646,0.007594937,0,0.149367089,0.007594937,0.129113924,0.010126582,0,0.005063291,0,0,0
F,Mg,0.070886076,0.078481013,0.035443038,0.192405063,0.075949367,0.015189873,0.012658228,0,0.007594937,0.053164557,0,0,0,0,0.020253165,0.093670886,0.005063291,0.121518987,0.002531646,0.012658228,0.002531646,0.192405063,0,0.17721519,0.017721519,0,0.015189873,0.007594937,0,0
F,Ca,0.194936709,0.237974684,0.065822785,0.075949367,0.465822785,0.048101266,0.081012658,0.005063291,0.050632911,0.065822785,0,0,0,0,0.032911392,0.144303797,0.048101266,0.26835443,0.012658228,0.116455696,0.010126582,0.465822785,0.02278481,0.435443038,0.032911392,0,0.086075949,0.015189873,0.002531646,0.002531646
F,Ba,0.053164557,0.065822785,0.020253165,0.015189873,0.048101266,0.121518987,0.050632911,0.005063291,0.030379747,0.025316456,0,0,0,0,0.012658228,0.015189873,0.027848101,0.073417722,0.002531646,0.037974684,0,0.121518987,0.012658228,0.111392405,0.002531646,0,0.025316456,0,0,0
F,Ti,0.101265823,0.139240506,0.030379747,0.012658228,0.081012658,0.050632911,0.164556962,0.005063291,0.055696203,0.060759494,0,0,0,0.007594937,0.007594937,0.007594937,0.002531646,0.144303797,0.002531646,0.040506329,0.005063291,0.164556962,0.005063291,0.164556962,0,0,0.027848101,0,0,0
F,V,0.012658228,0,0,0,0.005063291,0.005063291,0.005063291,0.015189873,0,0.005063291,0,0.005063291,0,0,0,0.007594937,0.002531646,0.005063291,0,0.005063291,0.005063291,0.015189873,0,0.015189873,0,0,0.005063291,0,0,0
F,Mn,0.081012658,0.081012658,0.030379747,0.007594937,0.050632911,0.030379747,0.055696203,0,0.106329114,0.035443038,0,0,0,0.002531646,0.007594937,0.017721519,0.005063291,0.086075949,0.002531646,0.020253165,0,0.106329114,0.010126582,0.106329114,0.002531646,0,0.017721519,0,0,0
F,Fe,0.086075949,0.106329114,0.030379747,0.053164557,0.065822785,0.025316456,0.060759494,0.005063291,0.035443038,0.156962025,0,0,0,0.005063291,0.02278481,0.050632911,0.002531646,0.124050633,0.002531646,0.035443038,0.005063291,0.156962025,0.005063291,0.156962025,0,0,0.025316456,0.010126582,0,0
F,Ni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Cu,0.017721519,0,0,0,0,0,0,0.005063291,0,0,0,0.017721519,0,0,0,0.010126582,0,0,0,0,0,0.017721519,0.002531646,0.017721519,0,0,0.007594937,0,0.002531646,0
F,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0.002531646,0,0,0,0,0,0.002531646,0,0,0.002531646,0.002531646,0,0,0,0,0,0,0
F,Zn,0.007594937,0.007594937,0,0,0,0,0.007594937,0,0.002531646,0.005063291,0,0,0,0.010126582,0,0,0,0.005063291,0.005063291,0.005063291,0,0.010126582,0,0.010126582,0,0,0,0,0,0
F,B,0.040506329,0.037974684,0.010126582,0.020253165,0.032911392,0.012658228,0.007594937,0,0.007594937,0.02278481,0,0,0,0,0.081012658,0.027848101,0.002531646,0.063291139,0.007594937,0.025316456,0,0.081012658,0.002531646,0.070886076,0.005063291,0,0.010126582,0.005063291,0,0
F,Al,0.197468354,0.121518987,0.040506329,0.093670886,0.144303797,0.015189873,0.007594937,0.007594937,0.017721519,0.050632911,0,0.010126582,0,0,0.027848101,0.339240506,0.010126582,0.141772152,0.007594937,0.030379747,0.007594937,0.339240506,0.010126582,0.301265823,0.037974684,0,0.060759494,0.012658228,0,0
